,Prediction,NextId,Position
23795,n,29952,6
23797,p,29954,1
23798,o,29955,2
23799,i,29956,3
23800,l,29957,4
23801,i,29958,5
23802,n,29959,6
23804,p,29961,1
23805,o,29962,2
23806,i,29963,3
23807,l,29964,4
23808,i,29965,5
23809,n,29966,6
23811,p,29968,1
23812,o,29969,2
23813,i,29970,3
23814,l,29971,4
23815,i,29972,5
23816,n,29973,6
23818,p,29975,1
23819,o,29976,2
23820,i,29977,3
23821,l,29978,4
23822,i,29979,5
23823,n,29980,6
23825,p,30003,1
23826,o,30004,2
23827,i,30005,3
23828,l,30006,4
23829,i,30007,5
23830,n,30008,6
23832,p,30010,1
23833,o,30011,2
23834,i,30012,3
23835,l,30013,4
23836,i,30014,5
23837,n,30015,6
23839,p,30017,1
23840,o,30018,2
23841,i,30019,3
23842,l,30020,4
23843,i,30021,5
23844,n,30022,6
23846,p,30024,1
23847,o,30025,2
23848,i,30026,3
23849,l,30027,4
23850,i,30028,5
23851,n,30029,6
23853,p,30031,1
23854,o,30032,2
23855,i,30033,3
23856,l,30034,4
23857,i,30035,5
23858,n,30036,6
23860,p,30045,1
23861,o,30046,2
23862,i,30047,3
23863,l,30048,4
23864,i,30049,5
23865,n,30050,6
23867,p,30059,1
23868,o,30060,2
23869,i,30061,3
23870,l,30062,4
23871,i,30063,5
23872,n,30064,6
23874,p,30066,1
23875,o,30067,2
23876,i,30068,3
23877,l,30069,4
23878,i,30070,5
23879,n,30071,6
23881,p,30073,1
23882,o,30074,2
23883,i,30075,3
23884,l,30076,4
23885,i,30077,5
23886,n,30078,6
23888,p,30080,1
23889,o,30081,2
23890,i,30082,3
23891,l,30083,4
23892,i,30084,5
23893,n,30085,6
23895,p,30087,1
23896,o,30088,2
23897,i,30089,3
23898,l,30090,4
23899,i,30091,5
23900,n,30092,6
23902,p,30101,1
23903,o,30102,2
23904,i,30103,3
23905,l,30104,4
23906,i,30105,5
23907,n,30106,6
23909,p,30108,1
23910,o,30109,2
23911,i,30110,3
23912,l,30111,4
23913,i,30112,5
23914,n,30113,6
23916,p,30115,1
23917,o,30116,2
23918,i,30117,3
23919,l,30118,4
23920,i,30119,5
23921,n,30120,6
23923,p,30129,1
23924,o,30130,2
23925,i,30131,3
23926,l,30132,4
23927,i,30133,5
23928,n,30134,6
23930,p,30136,1
23931,o,30137,2
23932,i,30138,3
23933,l,30139,4
23934,i,30140,5
23935,n,30141,6
23937,p,30143,1
23938,o,30144,2
23939,i,30145,3
23940,l,30146,4
23941,i,30147,5
23942,n,30148,6
23944,p,30150,1
23945,o,30151,2
23946,i,30152,3
23947,l,30153,4
23948,i,30154,5
23949,n,30155,6
23951,p,30171,1
23952,o,30172,2
23953,i,30173,3
23954,l,30174,4
23955,i,30175,5
23956,n,30176,6
23958,p,30178,1
23959,o,30179,2
23960,i,30180,3
23961,l,30181,4
23962,i,30182,5
23963,n,30183,6
23965,p,30185,1
23966,o,30186,2
23967,i,30187,3
23968,l,30188,4
23969,i,30189,5
23970,n,30190,6
23972,p,30192,1
23973,o,30193,2
23974,i,30194,3
23975,l,30195,4
23976,i,30196,5
23977,n,30197,6
23979,p,30199,1
23980,o,30200,2
23981,i,30201,3
23982,l,30202,4
23983,i,30203,5
23984,n,30204,6
23986,p,30206,1
23987,o,30207,2
23988,i,30208,3
23989,l,30209,4
23990,i,30210,5
23991,n,30211,6
23993,p,30213,1
23994,o,30214,2
23995,i,30215,3
23996,l,30216,4
23997,i,30217,5
23998,n,30218,6
24000,p,30220,1
24001,o,30221,2
24002,i,30222,3
24003,l,30223,4
24004,i,30224,5
24005,n,30225,6
24007,p,30227,1
24008,o,30228,2
24009,i,30229,3
24010,l,30230,4
24011,i,30231,5
24012,n,30232,6
24014,p,30234,1
24015,o,30235,2
24016,i,30236,3
24017,l,30237,4
24018,i,30238,5
24019,n,30239,6
24021,p,30241,1
24022,o,30242,2
24023,i,30243,3
24024,l,30244,4
24025,i,30245,5
24026,n,30246,6
24028,p,30248,1
24029,o,30249,2
24030,i,30250,3
24031,l,30251,4
24032,i,30252,5
24033,n,30253,6
24035,p,30255,1
24036,o,30256,2
24037,i,30257,3
24038,l,30258,4
24039,i,30259,5
24040,n,30260,6
24042,p,30262,1
24043,o,30263,2
24044,i,30264,3
24045,l,30265,4
24046,i,30266,5
24047,n,30267,6
24049,p,30269,1
24050,o,30270,2
24051,i,30271,3
24052,l,30272,4
24053,i,30273,5
24054,n,30274,6
24056,p,30283,1
24057,o,30284,2
24058,i,30285,3
24059,l,30286,4
24060,i,30287,5
24061,n,30288,6
24063,p,30290,1
24064,o,30291,2
24065,i,30292,3
24066,l,30293,4
24067,i,30294,5
24068,n,30295,6
24070,p,30297,1
24071,o,30298,2
24072,i,30299,3
24073,l,30300,4
24074,i,30301,5
24075,n,30302,6
24077,p,30311,1
24078,o,30312,2
24079,i,30313,3
24080,l,30314,4
24081,i,30315,5
24082,n,30316,6
24084,p,30318,1
24085,o,30319,2
24086,i,30320,3
24087,l,30321,4
24088,i,30322,5
24089,n,30323,6
24091,p,30332,1
24092,o,30333,2
24093,i,30334,3
24094,l,30335,4
24095,i,30336,5
24096,n,30337,6
24098,p,30346,1
24099,o,30347,2
24100,i,30348,3
24101,l,30349,4
24102,i,30350,5
24103,n,30351,6
24105,p,30353,1
24106,o,30354,2
24107,i,30355,3
24108,l,30356,4
24109,i,30357,5
24110,n,30358,6
24112,p,30360,1
24113,o,30361,2
24114,i,30362,3
24115,l,30363,4
24116,i,30364,5
24117,n,30365,6
24119,p,30374,1
24120,o,30375,2
24121,i,30376,3
24122,l,30377,4
24123,i,30378,5
24124,n,30379,6
24126,p,30381,1
24127,o,30382,2
24128,i,30383,3
24129,l,30384,4
24130,i,30385,5
24131,n,30386,6
24133,p,30388,1
24134,o,30389,2
24135,i,30390,3
24136,l,30391,4
24137,i,30392,5
24138,n,30393,6
24140,p,30395,1
24141,o,30396,2
24142,i,30397,3
24143,l,30398,4
24144,i,30399,5
24145,n,30400,6
24147,p,30402,1
24148,o,30403,2
24149,i,30404,3
24150,l,30405,4
24151,i,30406,5
24152,n,30407,6
24154,p,30409,1
24155,o,30410,2
24156,i,30411,3
24157,l,30412,4
24158,i,30413,5
24159,n,30414,6
24161,p,30423,1
24162,o,30424,2
24163,i,30425,3
24164,l,30426,4
24165,i,30427,5
24166,n,30428,6
24168,p,30430,1
24169,o,30431,2
24170,i,30432,3
24171,l,30433,4
24172,i,30434,5
24173,n,30435,6
24175,p,30437,1
24176,o,30438,2
24177,i,30439,3
24178,l,30440,4
24179,i,30441,5
24180,n,30442,6
24182,p,30444,1
24183,o,30445,2
24184,i,30446,3
24185,l,30447,4
24186,i,30448,5
24187,n,30449,6
24189,p,30458,1
24190,o,30459,2
24191,i,30460,3
24192,l,30461,4
24193,i,30462,5
24194,n,30463,6
24196,p,30465,1
24197,o,30466,2
24198,i,30467,3
24199,l,30468,4
24200,i,30469,5
24201,n,30470,6
24203,p,30472,1
24204,o,30473,2
24205,i,30474,3
24206,l,30475,4
24207,i,30476,5
24208,n,30477,6
24210,p,30479,1
24211,o,30480,2
24212,i,30481,3
24213,l,30482,4
24214,i,30483,5
24215,n,30484,6
24217,p,30486,1
24218,o,30487,2
24219,i,30488,3
24220,l,30489,4
24221,i,30490,5
24222,n,30491,6
24224,p,30493,1
24225,o,30494,2
24226,i,30495,3
24227,l,30496,4
24228,i,30497,5
24229,n,30498,6
24231,p,30507,1
24232,o,30508,2
24233,i,30509,3
24234,l,30510,4
24235,i,30511,5
24236,n,30512,6
24238,p,30514,1
24239,o,30515,2
24240,i,30516,3
24241,l,30517,4
24242,i,30518,5
24243,n,30519,6
24245,p,30521,1
24246,o,30522,2
24247,i,30523,3
24248,l,30524,4
24249,i,30525,5
24250,n,30526,6
24252,p,30542,1
24253,o,30543,2
24254,i,30544,3
24255,l,30545,4
24256,i,30546,5
24257,n,30547,6
24259,p,30549,1
24260,o,30550,2
24261,i,30551,3
24262,l,30552,4
24263,i,30553,5
24264,n,30554,6
24266,p,30563,1
24267,o,30564,2
24268,i,30565,3
24269,l,30566,4
24270,i,30567,5
24271,n,30568,6
24273,p,30570,1
24274,o,30571,2
24275,i,30572,3
24276,l,30573,4
24277,i,30574,5
24278,n,30575,6
24280,p,30577,1
24281,o,30578,2
24282,i,30579,3
24283,l,30580,4
24284,i,30581,5
24285,n,30582,6
24287,p,30584,1
24288,o,30585,2
24289,i,30586,3
24290,l,30587,4
24291,i,30588,5
24292,n,30589,6
24294,p,30591,1
24295,o,30592,2
24296,i,30593,3
24297,l,30594,4
24298,i,30595,5
24299,n,30596,6
24301,c,30598,1
24302,c,30599,2
24303,o,30600,3
24304,u,30601,4
24305,n,30602,5
24306,t,30603,6
24307,a,30604,7
24308,b,30605,8
24309,i,30606,9
24310,l,30607,10
24311,i,30608,11
24312,t,30609,12
24314,c,30611,1
24315,c,30612,2
24316,o,30613,3
24317,u,30614,4
24318,n,30615,5
24319,t,30616,6
24320,a,30617,7
24321,b,30618,8
24322,i,30619,9
24323,l,30620,10
24324,i,30621,11
24325,t,30622,12
24327,c,30624,1
24328,c,30625,2
24329,o,30626,3
24330,u,30627,4
24331,n,30628,5
24332,t,30629,6
24333,a,30630,7
24334,b,30631,8
24335,i,30632,9
24336,l,30633,10
24337,i,30634,11
24338,t,30635,12
24340,c,30637,1
24341,c,30638,2
24342,o,30639,3
24343,u,30640,4
24344,n,30641,5
24345,t,30642,6
24346,a,30643,7
24347,b,30644,8
24348,i,30645,9
24349,l,30646,10
24350,i,30647,11
24351,t,30648,12
24353,c,30650,1
24354,c,30651,2
24355,o,30652,3
24356,u,30653,4
24357,n,30654,5
24358,t,30655,6
24359,a,30656,7
24360,b,30657,8
24361,i,30658,9
24362,l,30659,10
24363,i,30660,11
24364,t,30661,12
24366,c,30663,1
24367,c,30664,2
24368,o,30665,3
24369,u,30666,4
24370,n,30667,5
24371,t,30668,6
24372,a,30669,7
24373,b,30670,8
24374,i,30671,9
24375,l,30672,10
24376,i,30673,11
24377,t,30674,12
24379,c,30676,1
24380,c,30677,2
24381,o,30678,3
24382,u,30679,4
24383,n,30680,5
24384,t,30681,6
24385,a,30682,7
24386,b,30683,8
24387,i,30684,9
24388,l,30685,10
24389,i,30686,11
24390,t,30687,12
24392,c,30689,1
24393,c,30690,2
24394,o,30691,3
24395,u,30692,4
24396,n,30693,5
24397,t,30694,6
24398,a,30695,7
24399,b,30696,8
24400,i,30697,9
24401,l,30698,10
24402,i,30699,11
24403,t,30700,12
24405,c,30702,1
24406,c,30703,2
24407,o,30704,3
24408,u,30705,4
24409,n,30706,5
24410,t,30707,6
24411,a,30708,7
24412,b,30709,8
24413,i,30710,9
24414,l,30711,10
24415,i,30712,11
24416,t,30713,12
24418,c,30715,1
24419,c,30716,2
24420,o,30717,3
24421,u,30718,4
24422,n,30719,5
24423,t,30720,6
24424,a,30721,7
24425,b,30722,8
24426,i,30723,9
24427,l,30724,10
24428,i,30725,11
24429,t,30726,12
24431,c,30728,1
24432,c,30729,2
24433,o,30730,3
24434,u,30731,4
24435,n,30732,5
24436,t,30733,6
24437,a,30734,7
24438,b,30735,8
24439,i,30736,9
24440,l,30737,10
24441,i,30738,11
24442,t,30739,12
24444,c,30741,1
24445,c,30742,2
24446,o,30743,3
24447,u,30744,4
24448,n,30745,5
24449,t,30746,6
24450,a,30747,7
24451,b,30748,8
24452,i,30749,9
24453,l,30750,10
24454,i,30751,11
24455,t,30752,12
24457,c,30767,1
24458,c,30768,2
24459,o,30769,3
24460,u,30770,4
24461,n,30771,5
24462,t,30772,6
24463,a,30773,7
24464,b,30774,8
24465,i,30775,9
24466,l,30776,10
24467,i,30777,11
24468,t,30778,12
24470,c,30780,1
24471,c,30781,2
24472,o,30782,3
24473,u,30783,4
24474,n,30784,5
24475,t,30785,6
24476,a,30786,7
24477,b,30787,8
24478,i,30788,9
24479,l,30789,10
24480,i,30790,11
24481,t,30791,12
24483,c,30793,1
24484,c,30794,2
24485,o,30795,3
24486,u,30796,4
24487,n,30797,5
24488,t,30798,6
24489,a,30799,7
24490,b,30800,8
24491,i,30801,9
24492,l,30802,10
24493,i,30803,11
24494,t,30804,12
24496,c,30806,1
24497,c,30807,2
24498,o,30808,3
24499,u,30809,4
24500,n,30810,5
24501,t,30811,6
24502,a,30812,7
24503,b,30813,8
24504,i,30814,9
24505,l,30815,10
24506,i,30816,11
24507,t,30817,12
24509,c,30819,1
24510,c,30820,2
24511,o,30821,3
24512,u,30822,4
24513,n,30823,5
24514,t,30824,6
24515,a,30825,7
24516,b,30826,8
24517,i,30827,9
24518,l,30828,10
24519,i,30829,11
24520,t,30830,12
24522,c,30845,1
24523,c,30846,2
24524,o,30847,3
24525,u,30848,4
24526,n,30849,5
24527,t,30850,6
24528,a,30851,7
24529,b,30852,8
24530,i,30853,9
24531,l,30854,10
24532,i,30855,11
24533,t,30856,12
24535,c,30858,1
24536,c,30859,2
24537,o,30860,3
24538,u,30861,4
24539,n,30862,5
24540,t,30863,6
24541,a,30864,7
24542,b,30865,8
24543,i,30866,9
24544,l,30867,10
24545,i,30868,11
24546,t,30869,12
24548,c,30884,1
24549,c,30885,2
24550,o,30886,3
24551,u,30887,4
24552,n,30888,5
24553,t,30889,6
24554,a,30890,7
24555,b,30891,8
24556,i,30892,9
24557,l,30893,10
24558,i,30894,11
24559,t,30895,12
24561,c,30897,1
24562,c,30898,2
24563,o,30899,3
24564,u,30900,4
24565,n,30901,5
24566,t,30902,6
24567,a,30903,7
24568,b,30904,8
24569,i,30905,9
24570,l,30906,10
24571,i,30907,11
24572,t,30908,12
24574,c,30923,1
24575,c,30924,2
24576,o,30925,3
24577,u,30926,4
24578,n,30927,5
24579,t,30928,6
24580,a,30929,7
24581,b,30930,8
24582,i,30931,9
24583,l,30932,10
24584,i,30933,11
24585,t,30934,12
24587,c,30949,1
24588,c,30950,2
24589,o,30951,3
24590,u,30952,4
24591,n,30953,5
24592,t,30954,6
24593,a,30955,7
24594,b,30956,8
24595,i,30957,9
24596,l,30958,10
24597,i,30959,11
24598,t,30960,12
24600,c,30962,1
24601,c,30963,2
24602,o,30964,3
24603,u,30965,4
24604,n,30966,5
24605,t,30967,6
24606,a,30968,7
24607,b,30969,8
24608,i,30970,9
24609,l,30971,10
24610,i,30972,11
24611,t,30973,12
24613,c,30975,1
24614,c,30976,2
24615,o,30977,3
24616,u,30978,4
24617,n,30979,5
24618,t,30980,6
24619,a,30981,7
24620,b,30982,8
24621,i,30983,9
24622,l,30984,10
24623,i,30985,11
24624,t,30986,12
24626,c,31001,1
24627,c,31002,2
24628,o,31003,3
24629,u,31004,4
24630,n,31005,5
24631,t,31006,6
24632,a,31007,7
24633,b,31008,8
24634,i,31009,9
24635,l,31010,10
24636,i,31011,11
24637,t,31012,12
24639,c,31014,1
24640,c,31015,2
24641,o,31016,3
24642,u,31017,4
24643,n,31018,5
24644,t,31019,6
24645,a,31020,7
24646,b,31021,8
24647,i,31022,9
24648,l,31023,10
24649,i,31024,11
24650,t,31025,12
24652,c,31027,1
24653,c,31028,2
24654,o,31029,3
24655,u,31030,4
24656,n,31031,5
24657,t,31032,6
24658,a,31033,7
24659,b,31034,8
24660,i,31035,9
24661,l,31036,10
24662,i,31037,11
24663,t,31038,12
24665,c,31053,1
24666,c,31054,2
24667,o,31055,3
24668,u,31056,4
24669,n,31057,5
24670,t,31058,6
24671,a,31059,7
24672,b,31060,8
24673,i,31061,9
24674,l,31062,10
24675,i,31063,11
24676,t,31064,12
24678,c,31066,1
24679,c,31067,2
24680,o,31068,3
24681,u,31069,4
24682,n,31070,5
24683,t,31071,6
24684,a,31072,7
24685,b,31073,8
24686,i,31074,9
24687,l,31075,10
24688,i,31076,11
24689,t,31077,12
24691,c,31079,1
24692,c,31080,2
24693,o,31081,3
24694,u,31082,4
24695,n,31083,5
24696,t,31084,6
24697,a,31085,7
24698,b,31086,8
24699,i,31087,9
24700,l,31088,10
24701,i,31089,11
24702,t,31090,12
24704,c,31092,1
24705,c,31093,2
24706,o,31094,3
24707,u,31095,4
24708,n,31096,5
24709,t,31097,6
24710,a,31098,7
24711,b,31099,8
24712,i,31100,9
24713,l,31101,10
24714,i,31102,11
24715,t,31103,12
24717,c,31105,1
24718,c,31106,2
24719,o,31107,3
24720,u,31108,4
24721,n,31109,5
24722,t,31110,6
24723,a,31111,7
24724,b,31112,8
24725,i,31113,9
24726,l,31114,10
24727,i,31115,11
24728,t,31116,12
24730,c,31118,1
24731,c,31119,2
24732,o,31120,3
24733,u,31121,4
24734,n,31122,5
24735,t,31123,6
24736,a,31124,7
24737,b,31125,8
24738,i,31126,9
24739,l,31127,10
24740,i,31128,11
24741,t,31129,12
24743,c,31131,1
24744,c,31132,2
24745,o,31133,3
24746,u,31134,4
24747,n,31135,5
24748,t,31136,6
24749,a,31137,7
24750,b,31138,8
24751,i,31139,9
24752,l,31140,10
24753,i,31141,11
24754,t,31142,12
24756,c,31144,1
24757,c,31145,2
24758,o,31146,3
24759,u,31147,4
24760,n,31148,5
24761,t,31149,6
24762,a,31150,7
24763,b,31151,8
24764,i,31152,9
24765,l,31153,10
24766,i,31154,11
24767,t,31155,12
24769,c,31157,1
24770,c,31158,2
24771,o,31159,3
24772,u,31160,4
24773,n,31161,5
24774,t,31162,6
24775,a,31163,7
24776,b,31164,8
24777,i,31165,9
24778,l,31166,10
24779,i,31167,11
24780,t,31168,12
24782,c,31170,1
24783,c,31171,2
24784,o,31172,3
24785,u,31173,4
24786,n,31174,5
24787,t,31175,6
24788,a,31176,7
24789,b,31177,8
24790,i,31178,9
24791,l,31179,10
24792,i,31180,11
24793,t,31181,12
24795,c,31183,1
24796,c,31184,2
24797,o,31185,3
24798,u,31186,4
24799,n,31187,5
24800,t,31188,6
24801,a,31189,7
24802,b,31190,8
24803,i,31191,9
24804,l,31192,10
24805,i,31193,11
24806,t,31194,12
24808,c,31209,1
24809,c,31210,2
24810,o,31211,3
24811,u,31212,4
24812,n,31213,5
24813,t,31214,6
24814,a,31215,7
24815,b,31216,8
24816,i,31217,9
24817,l,31218,10
24818,i,31219,11
24819,t,31220,12
24821,c,31222,1
24822,c,31223,2
24823,o,31224,3
24824,u,31225,4
24825,n,31226,5
24826,t,31227,6
24827,a,31228,7
24828,b,31229,8
24829,i,31230,9
24830,l,31231,10
24831,i,31232,11
24832,t,31233,12
24834,c,31235,1
24835,c,31236,2
24836,o,31237,3
24837,u,31238,4
24838,n,31239,5
24839,t,31240,6
24840,a,31241,7
24841,b,31242,8
24842,i,31243,9
24843,l,31244,10
24844,i,31245,11
24845,t,31246,12
24847,c,31274,1
24848,c,31275,2
24849,o,31276,3
24850,u,31277,4
24851,n,31278,5
24852,t,31279,6
24853,a,31280,7
24854,b,31281,8
24855,i,31282,9
24856,l,31283,10
24857,i,31284,11
24858,t,31285,12
24860,c,31287,1
24861,c,31288,2
24862,o,31289,3
24863,u,31290,4
24864,n,31291,5
24865,t,31292,6
24866,a,31293,7
24867,b,31294,8
24868,i,31295,9
24869,l,31296,10
24870,i,31297,11
24871,t,31298,12
24873,c,31300,1
24874,c,31301,2
24875,o,31302,3
24876,u,31303,4
24877,n,31304,5
24878,t,31305,6
24879,a,31306,7
24880,b,31307,8
24881,i,31308,9
24882,l,31309,10
24883,i,31310,11
24884,t,31311,12
24886,c,31313,1
24887,c,31314,2
24888,o,31315,3
24889,u,31316,4
24890,n,31317,5
24891,t,31318,6
24892,a,31319,7
24893,b,31320,8
24894,i,31321,9
24895,l,31322,10
24896,i,31323,11
24897,t,31324,12
24899,c,31339,1
24900,c,31340,2
24901,o,31341,3
24902,u,31342,4
24903,n,31343,5
24904,t,31344,6
24905,a,31345,7
24906,b,31346,8
24907,i,31347,9
24908,l,31348,10
24909,i,31349,11
24910,t,31350,12
24912,c,31352,1
24913,c,31353,2
24914,o,31354,3
24915,u,31355,4
24916,n,31356,5
24917,t,31357,6
24918,a,31358,7
24919,b,31359,8
24920,i,31360,9
24921,l,31361,10
24922,i,31362,11
24923,t,31363,12
24925,c,31365,1
24926,c,31366,2
24927,o,31367,3
24928,u,31368,4
24929,n,31369,5
24930,t,31370,6
24931,a,31371,7
24932,b,31372,8
24933,i,31373,9
24934,l,31374,10
24935,i,31375,11
24936,t,31376,12
24938,c,31378,1
24939,c,31379,2
24940,o,31380,3
24941,u,31381,4
24942,n,31382,5
24943,t,31383,6
24944,a,31384,7
24945,b,31385,8
24946,i,31386,9
24947,l,31387,10
24948,i,31388,11
24949,t,31389,12
24951,c,31391,1
24952,c,31392,2
24953,o,31393,3
24954,u,31394,4
24955,n,31395,5
24956,t,31396,6
24957,a,31397,7
24958,b,31398,8
24959,i,31399,9
24960,l,31400,10
24961,i,31401,11
24962,t,31402,12
24964,c,31404,1
24965,c,31405,2
24966,o,31406,3
24967,u,31407,4
24968,n,31408,5
24969,t,31409,6
24970,a,31410,7
24971,b,31411,8
24972,i,31412,9
24973,l,31413,10
24974,i,31414,11
24975,t,31415,12
24977,c,31417,1
24978,c,31418,2
24979,o,31419,3
24980,u,31420,4
24981,n,31421,5
24982,t,31422,6
24983,a,31423,7
24984,b,31424,8
24985,i,31425,9
24986,l,31426,10
24987,i,31427,11
24988,t,31428,12
24990,c,31430,1
24991,c,31431,2
24992,o,31432,3
24993,u,31433,4
24994,n,31434,5
24995,t,31435,6
24996,a,31436,7
24997,b,31437,8
24998,i,31438,9
24999,l,31439,10
25000,i,31440,11
25001,t,31441,12
25003,c,31443,1
25004,c,31444,2
25005,o,31445,3
25006,u,31446,4
25007,n,31447,5
25008,t,31448,6
25009,a,31449,7
25010,b,31450,8
25011,i,31451,9
25012,l,31452,10
25013,i,31453,11
25014,t,31454,12
25016,c,31469,1
25017,c,31470,2
25018,o,31471,3
25019,u,31472,4
25020,n,31473,5
25021,t,31474,6
25022,a,31475,7
25023,b,31476,8
25024,i,31477,9
25025,l,31478,10
25026,i,31479,11
25027,t,31480,12
25029,c,31482,1
25030,c,31483,2
25031,o,31484,3
25032,u,31485,4
25033,n,31486,5
25034,t,31487,6
25035,a,31488,7
25036,b,31489,8
25037,i,31490,9
25038,l,31491,10
25039,i,31492,11
25040,t,31493,12
25042,c,31495,1
25043,c,31496,2
25044,o,31497,3
25045,u,31498,4
25046,n,31499,5
25047,t,31500,6
25048,a,31501,7
25049,b,31502,8
25050,i,31503,9
25051,l,31504,10
25052,i,31505,11
25053,t,31506,12
25055,c,31508,1
25056,c,31509,2
25057,o,31510,3
25058,u,31511,4
25059,n,31512,5
25060,t,31513,6
25061,a,31514,7
25062,b,31515,8
25063,i,31516,9
25064,l,31517,10
25065,i,31518,11
25066,t,31519,12
25068,c,31521,1
25069,c,31522,2
25070,o,31523,3
25071,u,31524,4
25072,n,31525,5
25073,t,31526,6
25074,a,31527,7
25075,b,31528,8
25076,i,31529,9
25077,l,31530,10
25078,i,31531,11
25079,t,31532,12
25081,c,31560,1
25082,c,31561,2
25083,o,31562,3
25084,u,31563,4
25085,n,31564,5
25086,t,31565,6
25087,a,31566,7
25088,b,31567,8
25089,i,31568,9
25090,l,31569,10
25091,i,31570,11
25092,t,31571,12
25094,c,31573,1
25095,c,31574,2
25096,o,31575,3
25097,u,31576,4
25098,n,31577,5
25099,t,31578,6
25100,a,31579,7
25101,b,31580,8
25102,i,31581,9
25103,l,31582,10
25104,i,31583,11
25105,t,31584,12
25107,c,31586,1
25108,c,31587,2
25109,o,31588,3
25110,u,31589,4
25111,n,31590,5
25112,t,31591,6
25113,a,31592,7
25114,b,31593,8
25115,i,31594,9
25116,l,31595,10
25117,i,31596,11
25118,t,31597,12
25120,c,31599,1
25121,c,31600,2
25122,o,31601,3
25123,u,31602,4
25124,n,31603,5
25125,t,31604,6
25126,a,31605,7
25127,b,31606,8
25128,i,31607,9
25129,l,31608,10
25130,i,31609,11
25131,t,31610,12
25133,c,31612,1
25134,c,31613,2
25135,o,31614,3
25136,u,31615,4
25137,n,31616,5
25138,t,31617,6
25139,a,31618,7
25140,b,31619,8
25141,i,31620,9
25142,l,31621,10
25143,i,31622,11
25144,t,31623,12
25146,c,31625,1
25147,c,31626,2
25148,o,31627,3
25149,u,31628,4
25150,n,31629,5
25151,t,31630,6
25152,a,31631,7
25153,b,31632,8
25154,i,31633,9
25155,l,31634,10
25156,i,31635,11
25157,t,31636,12
25159,c,31638,1
25160,c,31639,2
25161,o,31640,3
25162,u,31641,4
25163,n,31642,5
25164,t,31643,6
25165,a,31644,7
25166,b,31645,8
25167,i,31646,9
25168,l,31647,10
25169,i,31648,11
25170,t,31649,12
25172,c,31651,1
25173,c,31652,2
25174,o,31653,3
25175,u,31654,4
25176,n,31655,5
25177,t,31656,6
25178,a,31657,7
25179,b,31658,8
25180,i,31659,9
25181,l,31660,10
25182,i,31661,11
25183,t,31662,12
25185,c,31664,1
25186,c,31665,2
25187,o,31666,3
25188,u,31667,4
25189,n,31668,5
25190,t,31669,6
25191,a,31670,7
25192,b,31671,8
25193,i,31672,9
25194,l,31673,10
25195,i,31674,11
25196,t,31675,12
25198,c,31677,1
25199,c,31678,2
25200,o,31679,3
25201,u,31680,4
25202,n,31681,5
25203,t,31682,6
25204,a,31683,7
25205,b,31684,8
25206,i,31685,9
25207,l,31686,10
25208,i,31687,11
25209,t,31688,12
25211,c,31690,1
25212,c,31691,2
25213,o,31692,3
25214,u,31693,4
25215,n,31694,5
25216,t,31695,6
25217,a,31696,7
25218,b,31697,8
25219,i,31698,9
25220,l,31699,10
25221,i,31700,11
25222,t,31701,12
25224,c,31716,1
25225,c,31717,2
25226,o,31718,3
25227,u,31719,4
25228,n,31720,5
25229,t,31721,6
25230,a,31722,7
25231,b,31723,8
25232,i,31724,9
25233,l,31725,10
25234,i,31726,11
25235,t,31727,12
25237,c,31742,1
25238,c,31743,2
25239,o,31744,3
25240,u,31745,4
25241,n,31746,5
25242,t,31747,6
25243,a,31748,7
25244,b,31749,8
25245,i,31750,9
25246,l,31751,10
25247,i,31752,11
25248,t,31753,12
25250,c,31755,1
25251,c,31756,2
25252,o,31757,3
25253,u,31758,4
25254,n,31759,5
25255,t,31760,6
25256,a,31761,7
25257,b,31762,8
25258,i,31763,9
25259,l,31764,10
25260,i,31765,11
25261,t,31766,12
25263,c,31768,1
25264,c,31769,2
25265,o,31770,3
25266,u,31771,4
25267,n,31772,5
25268,t,31773,6
25269,a,31774,7
25270,b,31775,8
25271,i,31776,9
25272,l,31777,10
25273,i,31778,11
25274,t,31779,12
25276,c,31794,1
25277,c,31795,2
25278,o,31796,3
25279,u,31797,4
25280,n,31798,5
25281,t,31799,6
25282,a,31800,7
25283,b,31801,8
25284,i,31802,9
25285,l,31803,10
25286,i,31804,11
25287,t,31805,12
25289,c,31807,1
25290,c,31808,2
25291,o,31809,3
25292,u,31810,4
25293,n,31811,5
25294,t,31812,6
25295,a,31813,7
25296,b,31814,8
25297,i,31815,9
25298,l,31816,10
25299,i,31817,11
25300,t,31818,12
25302,c,31846,1
25303,c,31847,2
25304,o,31848,3
25305,u,31849,4
25306,n,31850,5
25307,t,31851,6
25308,a,31852,7
25309,b,31853,8
25310,i,31854,9
25311,l,31855,10
25312,i,31856,11
25313,t,31857,12
25315,c,31859,1
25316,c,31860,2
25317,o,31861,3
25318,u,31862,4
25319,n,31863,5
25320,t,31864,6
25321,a,31865,7
25322,b,31866,8
25323,i,31867,9
25324,l,31868,10
25325,i,31869,11
25326,t,31870,12
25328,c,31872,1
25329,c,31873,2
25330,o,31874,3
25331,u,31875,4
25332,n,31876,5
25333,t,31877,6
25334,a,31878,7
25335,b,31879,8
25336,i,31880,9
25337,l,31881,10
25338,i,31882,11
25339,t,31883,12
25341,c,31885,1
25342,c,31886,2
25343,o,31887,3
25344,u,31888,4
25345,n,31889,5
