,Prediction,NextId,Position
15478,t,19315,4
37580,s,46986,4
1554,a,1959,4
15472,t,19303,4
14162,s,17677,4
37593,s,46999,4
15466,t,19297,4
40016,o,50113,4
1547,a,1945,4
37684,s,47103,4
15418,t,19243,4
1519,a,1917,4
15412,t,19237,4
15370,t,19195,4
1491,a,1889,4
37788,s,47259,4
15364,t,19189,4
14234,s,17757,4
39960,o,50029,4
15358,t,19177,4
1484,a,1875,4
37801,s,47272,4
15352,t,19171,4
14242,s,17765,4
37814,s,47285,4
15346,t,19165,4
1477,a,1868,4
37827,s,47298,4
15340,t,19159,4
14250,s,17773,4
37840,s,47311,4
15334,t,19153,4
37775,s,47233,4
37541,s,46934,4
37762,s,47220,4
15376,t,19201,4
14202,s,17725,4
37697,s,47116,4
39988,o,50057,4
15406,t,19231,4
37710,s,47155,4
1512,a,1910,4
15400,t,19225,4
14210,s,17733,4
37723,s,47168,4
1505,a,1903,4
15394,t,19219,4
37736,s,47194,4
39974,o,50043,4
15388,t,19213,4
14218,s,17741,4
37749,s,47207,4
15382,t,19207,4
471,a,617,4
1498,a,1896,4
14226,s,17749,4
1568,a,1980,4
15502,t,19345,4
37528,s,46921,4
14058,s,17557,4
1645,a,2113,4
15622,t,19507,4
37311,u,46615,4
435,a,572,4
15616,t,19501,4
14066,s,17573,4
37322,u,46637,4
1638,a,2106,4
15610,t,19495,4
37333,s,46661,4
15604,t,19489,4
14074,s,17581,4
1631,a,2078,4
37346,s,46687,4
15598,t,19483,4
37359,s,46713,4
40086,o,50197,4
15592,t,19477,4
15628,t,19519,4
14082,s,17589,4
37300,u,46604,4
15634,t,19525,4
37223,u,46516,4
1673,a,2141,4
15666,r,19569,4
14034,s,17533,4
37234,u,46538,4
37245,u,46549,4
15658,r,19561,4
1666,a,2134,4
37256,u,46560,4
15652,t,19555,4
14042,s,17541,4
37267,u,46571,4
1659,a,2127,4
15646,t,19543,4
37278,u,46582,4
15640,t,19537,4
14050,s,17549,4
1652,a,2120,4
37289,u,46593,4
40100,o,50225,4
15674,r,19577,4
1624,a,2071,4
15586,t,19471,4
1596,a,2008,4
37463,s,46830,4
15538,t,19399,4
1589,a,2001,4
15532,t,19387,4
14122,s,17629,4
37476,s,46843,4
37489,s,46856,4
15526,t,19381,4
1582,a,1994,4
15520,t,19375,4
14130,s,17637,4
37502,s,46882,4
40044,o,50155,4
15514,t,19357,4
37515,s,46895,4
15508,t,19351,4
14138,s,17653,4
1575,a,1987,4
40058,o,50169,4
37372,s,46726,4
14114,s,17621,4
37450,s,46817,4
37385,s,46739,4
15580,t,19447,4
14090,s,17597,4
1617,a,2057,4
37398,s,46752,4
15574,t,19441,4
1610,a,2022,4
37411,s,46765,4
15568,t,19435,4
14098,s,17605,4
40072,o,50183,4
15562,t,19423,4
37424,s,46778,4
444,a,581,4
15556,t,19417,4
14106,s,17613,4
1603,a,2015,4
37437,s,46791,4
15550,t,19411,4
15544,t,19405,4
17575,i,21888,4
13060,r,16319,4
18251,p,22748,4
17955,p,22348,4
3814,i,4649,4
18604,e,23210,4
34135,a,42860,4
40408,o,50575,4
11808,l,14793,4
12258,l,15321,4
33343,t,41916,4
17963,p,22356,4
34127,a,42852,4
3394,m,4151,4
34119,a,42844,4
18599,e,23205,4
11814,l,14799,4
12252,l,15315,4
17971,p,22364,4
34111,a,42828,4
18594,e,23200,4
34103,a,42820,4
33351,t,41924,4
3808,i,4643,4
3406,m,4175,4
17979,p,22372,4
18589,e,23195,4
34095,a,42812,4
11820,l,14805,4
12246,l,15309,4
34143,a,42868,4
12264,l,15327,4
11802,l,14787,4
34151,a,42876,4
18629,e,23235,4
12282,l,15345,4
17923,p,22292,4
11784,l,14763,4
34199,a,42924,4
33319,t,41884,4
34191,a,42916,4
3826,i,4661,4
18624,e,23230,4
11790,l,14769,4
12276,l,15339,4
17931,p,22300,4
33327,t,41892,4
34087,a,42804,4
34183,a,42908,4
18619,e,23225,4
11796,l,14775,4
34175,a,42900,4
12270,l,15333,4
17939,p,22308,4
18614,e,23220,4
3820,i,4655,4
34167,a,42892,4
34159,a,42884,4
3382,m,4115,4
33335,t,41908,4
17947,p,22340,4
18609,e,23215,4
3370,m,4103,4
3358,m,4091,4
17987,p,22396,4
34079,a,42796,4
18027,p,22444,4
33383,t,41988,4
34007,t,42716,4
18559,e,23150,4
33999,t,42708,4
345,a,455,4
12216,l,15273,4
18035,p,22460,4
11850,l,14835,4
3790,i,4625,4
18554,e,23145,4
33391,t,41996,4
3454,m,4235,4
33991,t,42700,4
18043,p,22468,4
18549,e,23140,4
11856,l,14841,4
33983,t,42692,4
3784,i,4619,4
18544,e,23135,4
33975,t,42684,4
40422,o,50603,4
11862,l,14847,4
12210,l,15267,4
33399,t,42004,4
18051,p,22476,4
18539,e,23120,4
12222,l,15279,4
34015,t,42724,4
11844,l,14829,4
18564,e,23155,4
3418,m,4187,4
18584,e,23190,4
11826,l,14811,4
12240,l,15297,4
17995,p,22404,4
34071,a,42788,4
3802,i,4637,4
34063,a,42780,4
18579,e,23180,4
11832,l,14817,4
34055,t,42772,4
12234,l,15291,4
18003,p,22412,4
33359,t,41948,4
33367,t,41956,4
34047,t,42764,4
3430,m,4211,4
18011,p,22420,4
3796,i,4631,4
34039,t,42756,4
18569,e,23160,4
34031,t,42748,4
12228,l,15285,4
11838,l,14823,4
34023,t,42740,4
18019,p,22436,4
33375,t,41964,4
3442,m,4223,4
18574,e,23175,4
33967,t,42676,4
34207,a,42932,4
34215,a,42940,4
3274,m,3995,4
34391,a,43172,4
18699,e,23335,4
33245,i,41763,4
17819,p,22172,4
34383,a,43164,4
11724,l,14691,4
18694,e,23330,4
34375,a,43156,4
12336,l,15405,4
3862,i,4727,4
17827,p,22188,4
18689,e,23325,4
34367,a,43148,4
3286,m,4007,4
11730,l,14697,4
33258,i,41789,4
34359,a,43132,4
12330,l,15393,4
17835,p,22196,4
34351,a,43124,4
18684,e,23320,4
34343,a,43116,4
3298,m,4019,4
12324,l,15387,4
17843,p,22204,4
11736,l,14703,4
11718,l,14685,4
17811,p,22156,4
12342,l,15417,4
34399,a,43180,4
3874,i,4739,4
34463,a,43268,4
18719,e,23360,4
17779,p,22108,4
34455,a,43260,4
33219,i,41724,4
34447,a,43244,4
11706,l,14661,4
3250,m,3959,4
12356,r,15439,4
17787,p,22124,4
18714,e,23350,4
34439,a,43236,4
3856,i,4715,4
34431,a,43228,4
3868,i,4733,4
17795,p,22132,4
33232,i,41737,4
34423,a,43220,4
18709,e,23345,4
3262,m,3971,4
12348,r,15423,4
11712,l,14679,4
17803,p,22148,4
34415,a,43196,4
34407,a,43188,4
40436,o,50617,4
18704,e,23340,4
40380,o,50547,4
17915,p,22284,4
34335,a,43100,4
34327,a,43092,4
18654,e,23280,4
34263,a,43004,4
33295,t,41852,4
12300,l,15363,4
17891,p,22260,4
3334,m,4067,4
18649,e,23270,4
34255,a,42988,4
11766,l,14745,4
12294,l,15357,4
17899,p,22268,4
3838,i,4685,4
34247,a,42980,4
33303,t,41860,4
18644,e,23265,4
11772,l,14751,4
34239,a,42964,4
3346,m,4079,4
18639,e,23260,4
12288,l,15351,4
17907,p,22276,4
34231,a,42956,4
3832,i,4673,4
11778,l,14757,4
34223,a,42948,4
33311,t,41876,4
18634,e,23250,4
11760,l,14739,4
40394,o,50561,4
3844,i,4703,4
17883,p,22252,4
33271,t,41828,4
11742,l,14709,4
17851,p,22212,4
34319,a,43084,4
3310,m,4031,4
18674,e,23310,4
12318,l,15381,4
17859,p,22220,4
34311,a,43068,4
3850,i,4709,4
33279,t,41836,4
34303,a,43052,4
18669,e,23305,4
18679,e,23315,4
11748,l,14727,4
17867,p,22236,4
34295,a,43044,4
354,a,464,4
34287,a,43036,4
12306,l,15369,4
17875,p,22244,4
18664,e,23300,4
3322,m,4055,4
11754,l,14733,4
33287,t,41844,4
34279,a,43028,4
18659,e,23295,4
34271,a,43020,4
12312,l,15375,4
3466,m,4247,4
12204,l,15261,4
11868,l,14853,4
12114,l,15153,4
18219,p,22700,4
18394,e,22930,4
33543,t,42172,4
18389,e,22925,4
33743,t,42412,4
3592,i,4379,4
12000,l,15021,4
12108,l,15147,4
18227,p,22716,4
33735,t,42404,4
3700,i,4505,4
18384,e,22920,4
12006,l,15027,4
33727,t,42396,4
3598,i,4385,4
33551,t,42180,4
18235,p,22724,4
18379,e,22915,4
33719,t,42388,4
12012,l,15033,4
3694,i,4499,4
18374,e,22910,4
12102,l,15141,4
3604,i,4391,4
18243,p,22732,4
33559,t,42188,4
3586,i,4373,4
33751,t,42420,4
11994,l,15015,4
33535,t,42164,4
3562,i,4349,4
12132,l,15171,4
18187,p,22660,4
3718,i,4529,4
18419,e,22960,4
11976,l,14997,4
33519,t,42148,4
33783,t,42452,4
18414,e,22955,4
3568,i,4355,4
12126,l,15165,4
18195,p,22676,4
33775,t,42444,4
18369,e,22905,4
3712,i,4517,4
3574,i,4361,4
11982,l,15003,4
33527,t,42156,4
33767,t,42436,4
18203,p,22684,4
18404,e,22940,4
33759,t,42428,4
11988,l,15009,4
12120,l,15159,4
3580,i,4367,4
18211,p,22692,4
3706,i,4511,4
18399,e,22935,4
18409,e,22950,4
11970,l,14991,4
33711,t,42380,4
12096,l,15123,4
33591,t,42228,4
33663,t,42316,4
12048,l,15069,4
3634,i,4427,4
33655,t,42308,4
3670,i,4469,4
12072,l,15093,4
18291,p,22796,4
33599,t,42236,4
3640,i,4433,4
18331,p,22844,4
33647,t,42300,4
33607,t,42252,4
3646,i,4445,4
18299,p,22804,4
33639,t,42284,4
3664,i,4463,4
18323,p,22836,4
12066,l,15087,4
12054,l,15075,4
33615,t,42260,4
18307,p,22812,4
33631,t,42276,4
3652,i,4451,4
3658,i,4457,4
18315,p,22820,4
12060,l,15081,4
18283,p,22788,4
18339,e,22865,4
3676,i,4475,4
12078,l,15105,4
12018,l,15039,4
3688,i,4487,4
33703,t,42364,4
33567,t,42196,4
18364,e,22895,4
12024,l,15045,4
33695,t,42348,4
12090,l,15117,4
18259,p,22764,4
18359,e,22890,4
3616,i,4409,4
12030,l,15051,4
33575,t,42204,4
3610,i,4397,4
33687,t,42340,4
18354,e,22885,4
18267,p,22772,4
3682,i,4481,4
18349,e,22880,4
33679,t,42332,4
12084,l,15111,4
12036,l,15057,4
33583,t,42212,4
3628,i,4421,4
18275,p,22780,4
18344,e,22870,4
33671,t,42324,4
12042,l,15063,4
3622,i,4415,4
18424,e,22965,4
33791,t,42460,4
33511,t,42132,4
12186,l,15243,4
18091,p,22540,4
33911,t,42620,4
18504,e,23075,4
3496,i,4283,4
11898,l,14901,4
3760,i,4583,4
33439,t,42052,4
33903,t,42612,4
12180,l,15237,4
18499,e,23070,4
18099,p,22548,4
3502,i,4289,4
11904,l,14919,4
18494,e,23065,4
33895,t,42596,4
18107,p,22556,4
33447,t,42060,4
33887,t,42580,4
18489,e,23060,4
3508,i,4295,4
11910,l,14925,4
3754,i,4577,4
12174,l,15231,4
33455,t,42076,4
18115,p,22564,4
33879,t,42572,4
33431,t,42044,4
11892,l,14889,4
18509,e,23080,4
3490,i,4277,4
3778,i,4613,4
18534,e,23115,4
18059,p,22484,4
33407,t,42012,4
33959,t,42668,4
18529,e,23110,4
11874,l,14859,4
33951,t,42660,4
33943,t,42652,4
33415,t,42020,4
18524,e,23105,4
12198,l,15255,4
18067,p,22508,4
18484,e,23055,4
3478,i,4259,4
3772,i,4601,4
33935,t,42644,4
18519,e,23100,4
18075,p,22516,4
3484,i,4265,4
33423,t,42036,4
11886,l,14877,4
33927,t,42636,4
18514,e,23090,4
12192,l,15249,4
18083,p,22524,4
3766,i,4595,4
33919,t,42628,4
11880,l,14865,4
3514,i,4301,4
11916,l,14931,4
18479,e,23050,4
3538,i,4325,4
33831,t,42508,4
12150,l,15189,4
11946,l,14961,4
18155,p,22612,4
3730,i,4553,4
33823,t,42500,4
18444,e,23000,4
3544,i,4331,4
11952,l,14967,4
33495,t,42116,4
12144,l,15183,4
18439,e,22995,4
18449,e,23005,4
18163,p,22620,4
33815,t,42492,4
3550,i,4337,4
18434,e,22975,4
3724,i,4535,4
18171,p,22628,4
33807,t,42484,4
33503,t,42124,4
3556,i,4343,4
18429,e,22970,4
12138,l,15177,4
33799,t,42468,4
18179,p,22652,4
11964,l,14985,4
11958,l,14973,4
11700,l,14649,4
33487,t,42108,4
18454,e,23015,4
12168,l,15219,4
18123,p,22572,4
3748,i,4571,4
11922,l,14937,4
18474,e,23040,4
33871,t,42564,4
3520,i,4307,4
33463,t,42084,4
33863,t,42548,4
18469,e,23035,4
12162,l,15213,4
18131,p,22580,4
11928,l,14943,4
3736,i,4559,4
33855,t,42532,4
3526,i,4313,4
33471,t,42092,4
18464,e,23030,4
18139,p,22588,4
33847,t,42524,4
11934,l,14949,4
3532,i,4319,4
18459,e,23025,4
33479,t,42100,4
11940,l,14955,4
12156,l,15207,4
18147,p,22604,4
33839,t,42516,4
3742,i,4565,4
34471,a,43276,4
33623,t,42268,4
34711,a,43548,4
3202,m,3911,4
34663,a,43492,4
12412,r,15503,4
34743,a,43580,4
17675,p,21988,4
11676,l,14625,4
17599,i,21912,4
17731,p,22052,4
18749,e,23395,4
33128,i,41633,4
34559,a,43372,4
18849,e,23535,4
18789,e,23450,4
33180,i,41685,4
40366,o,50533,4
3886,i,4751,4
34807,a,43652,4
3154,m,3851,4
34567,a,43380,4
33063,i,41568,4
18824,e,23500,4
33037,i,41542,4
17723,p,22044,4
12388,r,15479,4
34751,a,43588,4
18754,e,23400,4
3928,i,4793,4
3922,i,4787,4
3118,m,3791,4
34551,a,43364,4
3904,i,4769,4
11635,l,14578,4
18739,e,23385,4
17747,p,22068,4
3214,m,3923,4
18854,e,23540,4
34527,a,43332,4
34735,a,43572,4
33115,i,41620,4
34823,a,43668,4
3082,m,3743,4
34535,a,43348,4
17667,p,21980,4
18794,e,23460,4
34655,a,43484,4
34679,a,43508,4
34543,a,43356,4
11682,l,14631,4
17593,i,21906,4
33076,i,41581,4
17739,p,22060,4
34671,a,43500,4
3940,i,4805,4
12380,r,15471,4
18744,e,23390,4
18819,e,23490,4
33024,i,41503,4
40450,o,50631,4
34815,a,43660,4
17635,p,21948,4
33193,i,41698,4
34575,a,43388,4
11670,l,14619,4
18779,e,23440,4
17611,p,21924,4
3106,m,3779,4
18839,e,23525,4
34783,a,43620,4
12404,r,15495,4
34767,a,43604,4
3178,m,3875,4
40464,o,50645,4
34607,a,43420,4
3934,i,4799,4
11658,l,14601,4
327,a,428,4
17699,p,22020,4
17691,p,22012,4
363,a,473,4
34631,a,43460,4
34615,a,43428,4
17619,p,21932,4
11652,l,14595,4
18769,e,23425,4
33154,i,41659,4
34775,a,43612,4
33050,i,41555,4
34623,a,43436,4
18834,e,23520,4
3898,i,4763,4
336,a,437,4
12444,r,15543,4
12396,r,15487,4
18764,e,23420,4
17627,p,21940,4
12436,r,15535,4
17605,i,21918,4
18844,e,23530,4
3094,m,3767,4
18784,e,23445,4
3190,m,3899,4
17715,p,22036,4
11602,l,14523,4
34647,a,43476,4
34583,a,43396,4
33167,i,41672,4
11646,l,14589,4
34799,a,43644,4
18759,e,23405,4
34591,a,43404,4
34759,a,43596,4
17683,p,21996,4
11613,l,14534,4
11664,l,14613,4
34599,a,43412,4
33141,i,41646,4
34639,a,43468,4
34791,a,43636,4
17707,p,22028,4
3166,m,3863,4
18829,e,23510,4
40492,o,50673,4
3892,i,4757,4
34727,a,43564,4
12452,r,15559,4
18774,e,23435,4
17651,p,21964,4
40352,o,50505,4
34519,a,43324,4
18814,e,23480,4
17771,p,22100,4
17587,i,21900,4
3130,m,3803,4
18734,e,23380,4
34839,a,43684,4
34511,a,43316,4
3070,m,3731,4
11694,l,14643,4
3226,m,3935,4
12460,r,15567,4
33206,i,41711,4
12372,r,15455,4
12364,r,15447,4
17643,p,21956,4
17581,i,21894,4
12428,r,15527,4
34695,a,43532,4
17755,p,22084,4
11624,l,14545,4
12420,r,15511,4
34503,a,43308,4
40478,o,50659,4
3880,i,4745,4
3916,i,4781,4
34479,a,43284,4
34487,a,43292,4
11591,l,14512,4
17659,p,21972,4
18809,e,23475,4
34703,a,43540,4
18729,e,23375,4
34495,a,43300,4
34831,a,43676,4
3142,m,3827,4
17763,p,22092,4
18859,e,23545,4
18724,e,23365,4
3238,m,3947,4
33011,i,41477,4
33102,i,41607,4
11688,l,14637,4
33089,i,41594,4
34847,a,43692,4
3946,i,4811,4
18799,e,23465,4
3910,i,4775,4
34719,a,43556,4
18804,e,23470,4
34687,a,43524,4
25544,i,32127,5
37386,t,46740,5
31938,u,40189,5
41249,s,51598,5
40017,w,50114,5
7862,i,9846,5
25564,i,32157,5
39275,t,49092,5
40073,w,50184,5
31956,u,40207,5
1618,c,2058,5
4583,e,5631,5
3983,n,4860,5
7869,i,9853,5
33090,f,41595,5
25163,n,31642,5
37373,t,46727,5
25176,n,31655,5
25514,i,32097,5
23780,i,29937,5
7229,e,8990,5
33504,e,42125,5
4448,e,5478,5
4439,e,5469,5
1548,c,1946,5
31947,u,40198,5
661,n,870,5
32856,f,41322,5
31,n,51,5
7240,e,9001,5
7339,e,9133,5
25554,i,32147,5
25524,i,32107,5
37399,t,46753,5
1611,c,2023,5
25534,i,32117,5
39261,t,49078,5
25189,n,31668,5
4592,e,5640,5
3929,n,4794,5
23843,i,30021,5
25634,i,32237,5
7198,n,8959,5
1632,c,2079,5
37334,t,46662,5
3755,n,4578,5
25644,i,32247,5
23850,i,30028,5
4421,e,5433,5
39303,t,49120,5
32908,f,41374,5
7876,i,9860,5
23759,i,29916,5
25654,i,32257,5
31911,u,40162,5
436,n,573,5
25664,i,32267,5
37323,a,46638,5
7189,n,8950,5
37633,t,47039,5
33520,e,42149,5
1534,c,1932,5
4610,e,5658,5
31902,u,40153,5
112,n,159,5
652,n,834,5
7823,e,9771,5
37646,t,47052,5
1639,n,2107,5
25124,n,31603,5
25624,i,32227,5
31920,u,40171,5
4430,e,5451,5
37607,t,47013,5
25574,i,32177,5
23773,i,29930,5
25584,i,32187,5
7218,e,8979,5
1625,c,2072,5
39289,t,49106,5
33448,e,42061,5
25150,n,31629,5
39583,t,49526,5
25594,i,32197,5
31929,u,40180,5
40087,w,50198,5
37620,t,47026,5
25604,i,32207,5
37360,t,46714,5
25614,i,32217,5
328,n,429,5
562,n,726,5
1541,c,1939,5
7207,e,8968,5
39149,t,48966,5
33512,e,42133,5
7350,e,9155,5
23766,i,29923,5
41263,s,51612,5
37347,t,46688,5
4601,e,5649,5
25137,n,31616,5
3719,n,4530,5
37412,t,46766,5
39191,t,49008,5
40535,w,50716,5
3737,n,4560,5
40045,w,50156,5
4475,e,5505,5
7317,e,9100,5
25345,n,31889,5
37503,t,46883,5
3989,n,4866,5
25358,n,31902,5
4520,e,5550,5
25254,n,31759,5
41193,s,51528,5
39219,t,49036,5
454,n,600,5
32882,f,41348,5
25371,n,31915,5
7284,e,9045,5
1583,c,1995,5
37490,t,46857,5
25241,n,31746,5
25384,n,31928,5
3995,n,4872,5
4529,e,5568,5
7848,i,9818,5
33480,e,42101,5
23808,i,29965,5
37477,t,46844,5
571,n,744,5
1562,c,1974,5
25397,n,31941,5
1576,c,1988,5
41179,s,51514,5
4511,e,5541,5
23815,i,29972,5
25293,n,31811,5
37542,t,46935,5
25280,n,31798,5
33077,f,41582,5
39205,t,49022,5
23822,i,29979,5
40031,w,50128,5
4493,e,5523,5
7306,e,9078,5
1569,c,1981,5
39611,t,49554,5
4484,e,5514,5
7841,i,9811,5
25306,n,31850,5
37555,t,46948,5
37529,t,46922,5
41221,s,51570,5
41207,s,51542,5
33464,e,42085,5
4502,e,5532,5
3917,n,4782,5
25319,n,31863,5
33472,e,42093,5
679,n,888,5
25267,n,31772,5
130,n,177,5
37516,t,46896,5
25332,n,31876,5
7295,e,9056,5
32869,f,41335,5
3725,n,4536,5
23829,i,30007,5
121,n,168,5
7262,e,9023,5
37451,t,46818,5
4556,e,5604,5
1597,c,2009,5
23794,i,29951,5
33456,e,42077,5
37438,t,46792,5
25202,n,31681,5
39177,t,48994,5
25462,n,32019,5
39247,t,49064,5
4457,e,5487,5
25475,n,32032,5
39597,t,49540,5
4565,e,5613,5
23787,i,29944,5
23836,i,30014,5
3743,n,4566,5
41151,s,51472,5
1604,c,2016,5
7251,e,9012,5
37594,t,47000,5
33496,e,42117,5
37425,t,46779,5
25501,n,32084,5
688,n,897,5
4574,e,5622,5
39163,t,48980,5
32895,f,41361,5
40059,w,50170,5
3713,n,4518,5
25449,n,32006,5
41165,s,51486,5
4466,e,5496,5
25410,n,31967,5
7834,i,9804,5
23801,i,29958,5
1590,c,2002,5
310,n,393,5
41235,s,51584,5
445,n,582,5
37568,t,46961,5
39233,t,49050,5
37464,t,46831,5
25228,n,31720,5
670,n,879,5
139,n,195,5
39625,t,49568,5
7273,e,9034,5
1555,c,1960,5
4538,e,5586,5
3749,n,4572,5
3923,n,4788,5
25423,n,31980,5
33064,f,41569,5
7328,e,9111,5
25215,n,31694,5
33488,e,42109,5
37581,t,46987,5
4547,e,5595,5
3731,n,4554,5
25436,n,31993,5
7855,i,9839,5
25488,n,32045,5
911,c,1190,5
37312,a,46616,5
7000,n,8698,5
26154,i,32887,5
39527,t,49414,5
26144,i,32877,5
3677,n,4476,5
37015,a,46242,5
39443,t,49302,5
33584,e,42213,5
31722,u,39901,5
26134,i,32867,5
37026,a,46253,5
7009,n,8707,5
26124,i,32857,5
1751,n,2240,5
23682,i,29804,5
1758,n,2247,5
37037,a,46264,5
7925,i,9923,5
31713,u,39892,5
6982,n,8680,5
26194,i,32947,5
36982,a,46209,5
26184,i,32927,5
1765,n,2254,5
33012,f,41478,5
3959,n,4836,5
23675,i,29797,5
36993,a,46220,5
6991,n,8689,5
26174,i,32917,5
31704,u,39883,5
319,n,402,5
26164,i,32897,5
37004,a,46231,5
4691,e,5757,5
32960,f,41426,5
616,n,789,5
26114,i,32837,5
3683,n,4482,5
26064,i,32777,5
31749,u,39928,5
7036,n,8734,5
26054,i,32767,5
4673,e,5739,5
37070,a,46297,5
427,n,564,5
26044,i,32757,5
39415,t,49274,5
37081,a,46308,5
7045,n,8743,5
26034,i,32747,5
3965,n,4842,5
31758,u,39955,5
1737,n,2226,5
26074,i,32787,5
589,n,762,5
7918,i,9916,5
39429,t,49288,5
40129,w,50254,5
7018,n,8716,5
26104,i,32827,5
1744,n,2233,5
26094,i,32807,5
31731,u,39910,5
7932,i,9930,5
37048,a,46275,5
3941,n,4806,5
33576,e,42205,5
7027,n,8725,5
26084,i,32797,5
23689,i,29811,5
31740,u,39919,5
37059,a,46286,5
4682,e,5748,5
26204,i,32957,5
1772,n,2261,5
31695,u,39874,5
4718,e,5784,5
26324,i,33087,5
36894,a,46121,5
1800,n,2289,5
6937,n,8626,5
32986,f,41452,5
26314,i,33077,5
36905,a,46132,5
26304,i,33067,5
39513,t,49386,5
23654,i,29776,5
7939,i,9937,5
33608,e,42253,5
6946,n,8635,5
26294,i,33057,5
31650,u,39820,5
26334,i,33107,5
33616,e,42261,5
36883,a,46110,5
26373,e,33155,5
36861,a,46077,5
1814,n,2303,5
23647,i,29769,5
6919,n,8599,5
26364,e,33146,5
36872,a,46088,5
36916,a,46143,5
26354,i,33127,5
3659,n,4458,5
1807,n,2296,5
3947,n,4812,5
26344,i,33117,5
40507,w,50688,5
31641,u,39811,5
6928,n,8608,5
39499,t,49372,5
1730,n,2219,5
40143,w,50268,5
26284,i,33047,5
26234,i,32997,5
36949,a,46176,5
23668,i,29790,5
1779,n,2268,5
607,n,780,5
3671,n,4470,5
31686,u,39865,5
36960,a,46187,5
6973,n,8671,5
26224,i,32977,5
4700,e,5766,5
26214,i,32967,5
39457,t,49316,5
36971,a,46198,5
33592,e,42229,5
32973,f,41439,5
39471,t,49330,5
26244,i,33007,5
6964,n,8653,5
1793,n,2282,5
3953,n,4818,5
31659,u,39829,5
3665,n,4464,5
36927,a,46154,5
26274,i,33037,5
23661,i,29783,5
39485,t,49358,5
31668,u,39838,5
6955,n,8644,5
26264,i,33027,5
4709,e,5775,5
36938,a,46165,5
26254,i,33017,5
33600,e,42237,5
31677,u,39856,5
1786,n,2275,5
25674,i,32287,5
23696,i,29818,5
26024,i,32727,5
25804,i,32437,5
37246,a,46550,5
23738,i,29874,5
25794,i,32427,5
1667,n,2135,5
31848,u,40090,5
33536,e,42165,5
31857,u,40099,5
25784,i,32407,5
7890,i,9888,5
37257,a,46561,5
7144,n,8878,5
25774,i,32397,5
4628,e,5685,5
1660,n,2128,5
7135,n,8869,5
3971,n,4848,5
39345,t,49176,5
3701,n,4506,5
37213,a,46462,5
7897,i,9895,5
31830,u,40063,5
25834,i,32477,5
39555,t,49470,5
39359,t,49204,5
32934,f,41400,5
31839,u,40081,5
37224,a,46517,5
7126,n,8851,5
25824,i,32467,5
1674,n,2142,5
4637,e,5694,5
25814,i,32457,5
23731,i,29867,5
37235,a,46539,5
37268,a,46572,5
25111,n,31590,5
7153,n,8905,5
7883,i,9874,5
31884,u,40135,5
37301,a,46605,5
32921,f,41387,5
7171,n,8932,5
39317,t,49148,5
25704,i,32317,5
23752,i,29895,5
1646,n,2114,5
25694,i,32307,5
33051,f,41556,5
7180,n,8941,5
3977,n,4854,5
25684,i,32297,5
31893,u,40144,5
25714,i,32327,5
33528,e,42157,5
4619,e,5667,5
37290,a,46594,5
25754,i,32377,5
643,n,816,5
3707,n,4512,5
580,n,753,5
37279,a,46583,5
25744,i,32357,5
40101,w,50226,5
25844,i,32487,5
31866,u,40108,5
7162,n,8923,5
25734,i,32347,5
1653,n,2121,5
23745,i,29888,5
39331,t,49162,5
31875,u,40117,5
25724,i,32337,5
39569,t,49498,5
7117,n,8842,5
33544,e,42173,5
23724,i,29860,5
39541,t,49442,5
37125,a,46352,5
39401,t,49246,5
31785,u,40009,5
33560,e,42189,5
7072,n,8770,5
25964,i,32637,5
37136,a,46363,5
25954,i,32627,5
1709,n,2184,5
31794,u,40027,5
4655,e,5721,5
7081,n,8797,5
37147,a,46374,5
25944,i,32617,5
7911,i,9909,5
25974,i,32657,5
3689,n,4488,5
1716,n,2198,5
37092,a,46319,5
1723,n,2212,5
33025,f,41504,5
7054,n,8752,5
26014,i,32707,5
31767,u,39964,5
625,n,798,5
3935,n,4800,5
26004,i,32697,5
23703,i,29832,5
31776,u,40000,5
25994,i,32677,5
37114,a,46341,5
7063,n,8761,5
4664,e,5730,5
25984,i,32667,5
37103,a,46330,5
33568,e,42197,5
25934,i,32607,5
23710,i,29839,5
32947,f,41413,5
4646,e,5703,5
37180,a,46407,5
37191,a,46418,5
1688,n,2156,5
7108,n,8833,5
25874,i,32527,5
39373,t,49218,5
25864,i,32517,5
31821,u,40054,5
40493,w,50674,5
37202,a,46451,5
1681,n,2149,5
634,n,807,5
25854,i,32497,5
25884,i,32537,5
31812,u,40045,5
25894,i,32547,5
7099,n,8824,5
33038,f,41543,5
39387,t,49232,5
37158,a,46385,5
40115,w,50240,5
7904,i,9902,5
40521,w,50702,5
25924,i,32597,5
1702,n,2170,5
3695,n,4500,5
7090,n,8806,5
25914,i,32587,5
31803,u,40036,5
37169,a,46396,5
25904,i,32567,5
1695,n,2163,5
33552,e,42181,5
23717,i,29846,5
25764,i,32387,5
1513,c,1911,5
40479,w,50660,5
7713,e,9628,5
38335,t,47962,5
1310,c,1687,5
4133,e,5046,5
526,n,681,5
38348,t,47975,5
1303,c,1680,5
32466,f,40841,5
40661,w,50856,5
38799,t,48546,5
1296,c,1673,5
3839,n,4686,5
1289,c,1666,5
33296,e,41853,5
24067,i,30294,5
32453,f,40828,5
1282,c,1659,5
24060,i,30287,5
517,n,672,5
24046,i,30266,5
38296,t,47910,5
4043,n,4926,5
38827,t,48574,5
